EID	aperture	FoV	pixel_scale	tracking_accuracy	limiting_magnitude	elevation_limit	mount_type	camera_type_colored_mono	camera_type_cooled_uncooled	Johnson_B	Johnson_V	Johnson_R	SDSS_u	SDSS_g	SDSS_r	SDSS_i	SDSS_z
1204	9.981247909059280	346.3591154635420	1.0690121024445800	0.20570263599929100	21.68124170760060	17.473563730100500	german	mono	cooled	y	y	y	y	y	n	y	n
1205	2.9444152134710300	456.20593604823300	0.9389174711383320	0.5352325639241280	11.015778047964200	31.175875737211900	german	mono	cooled	y	y	y	y	y	n	y	y
1206	9.84649269360523	29.05035989175160	2.694835405286780	0.3184879684926190	16.494568626552800	34.21132518178400	german	mono	uncooled	y	n	y	y	y	y	y	y
1207	9.369217934927290	455.7113943878430	1.969207535676280	0.693400543147022	24.260706930197800	25.42903220009960	fork	mono	cooled	y	y	n	y	y	n	y	y
1208	4.312155391848250	464.85816975509200	2.5977639851264900	0.8478785210864940	11.730718154495500	22.973813489466700	german	mono	cooled	y	n	y	y	n	y	n	y
1209	4.271056762137140	218.39961321706000	0.5863879703183110	0.12283133804281400	13.993195606875100	33.147966964909400	fork	mono	uncooled	y	y	y	y	y	y	y	n
1210	2.6953732851816700	514.5155191442230	0.9248550548054520	0.1184438120354550	18.287944443432600	19.960076319045300	fork	mono	cooled	n	y	n	y	y	y	y	y
1211	2.4524757395272200	364.20931032131800	0.8113197953808010	0.531783941730274	18.986847164890400	23.33502764662930	fork	mono	cooled	y	y	y	y	y	y	y	y
1212	6.104263097786470	446.203223317717	1.7448038833666400	0.49814560855201000	19.428742108024800	26.75864390897360	fork	mono	cooled	n	y	y	y	n	y	y	y
1213	6.796637791870930	33.43395496988830	1.416975767716840	0.23521420900188700	23.169812187506900	30.54041423397880	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1214	7.1911182816237700	183.34498356611400	2.1990900663050200	0.3806071742009810	23.670232452056400	12.09029271342160	fork	colored	cooled	y	y	y	n	y	y	y	y
1215	3.2967652892479600	451.2498159122710	2.4972918307272700	0.4303754777886800	19.850259400589200	33.03451331977280	german	mono	cooled	y	y	y	y	y	n	y	y
1216	5.312702521725250	493.21682510896300	0.7729257643738040	0.5756424322058440	8.194297750724600	20.857196676982900	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1217	1.076921649118190	239.7467003225870	2.0383829934108400	0.2542272524840760	21.157274650717400	22.50730356958730	german	mono	uncooled	y	y	n	y	y	y	y	y
1218	3.3350624084415400	440.4976177111090	2.8590004315911100	0.15911630156855500	15.068699560784100	24.803070429347800	fork	colored	cooled	y	y	y	y	y	y	y	n
1219	2.5164754892395900	364.3052699940490	1.275125708554970	0.316532762610912	18.840978439496300	25.19477939863420	theodolite	mono	cooled	n	y	y	y	y	y	n	y
1220	5.593825157682410	370.12406484496400	2.695485756258520	0.31163001024753700	19.08756390175610	17.563852702514600	fork	mono	cooled	y	n	y	n	y	y	y	y
1221	6.994932299706270	504.355032186802	0.40718287886563400	0.844916640239004	11.248470592632000	23.81175019892090	fork	mono	cooled	y	y	y	y	y	y	y	y
1222	6.152502078348290	176.94614891538000	1.5917741141651500	0.2334463490761620	15.963023907845400	13.14282175503860	fork	mono	cooled	y	y	y	y	y	n	n	n
1223	0.9541433026256310	469.75026051483200	1.3232466787469100	0.38636433223950400	18.139772042680700	18.05843995882620	fork	mono	cooled	y	y	y	y	y	y	y	n
1224	6.616485279337080	207.37425588121500	2.0858119244315200	0.1714261530149750	23.186844327690600	28.965569926457800	german	mono	cooled	y	n	y	y	n	y	y	y
1225	4.5371003716706	2.206035884876010	2.8101890565957800	0.7319637952113870	20.5027915583265	26.54480680971090	fork	colored	cooled	n	n	n	y	y	y	n	y
1226	6.318590950450660	144.02123744179400	0.3404212108457090	0.39868057240137400	11.055783953474900	26.02953097895130	fork	mono	cooled	y	y	y	y	y	y	y	n
1227	3.582914612649480	9.098635548376550	0.41997237901252800	0.5057535541340290	11.625550449049000	13.60693891443530	theodolite	mono	cooled	y	y	y	y	y	y	y	n
1228	9.14727410305815	38.717743668635300	1.609177492879330	0.11714499027490600	24.52828894948440	20.554088442261600	german	mono	cooled	y	n	y	y	n	y	y	y
1229	9.229950411439470	447.1028111459870	1.1962601872643500	0.6729269949708880	18.307380944810100	14.187709360962900	fork	mono	cooled	y	y	y	y	y	y	y	y
1230	4.246643114639230	11.675843032565100	0.7951287542667850	0.8412221749829130	12.400760175982600	19.259067496277100	fork	mono	cooled	y	y	y	y	y	y	y	y
1231	0.8211881999331810	227.85905874480400	1.1767635331782400	0.7426380849724530	15.552263793498600	22.696249837641000	theodolite	mono	cooled	y	n	y	y	y	y	y	y
1232	5.7858088714624	265.74426947314200	1.8602441352350300	0.42295267609406800	14.507784993767300	29.96627905156390	fork	mono	cooled	y	n	y	n	y	y	y	y
1233	1.0360768105006000	101.34445882726600	2.6204645401501900	0.2850560748676560	14.342729053765900	18.01521582012870	german	mono	cooled	y	y	y	y	n	y	y	n
1234	2.0734073280997100	73.108462173824	1.3181801898500000	0.5688183014509320	8.450509550029420	18.583546871870100	fork	mono	cooled	y	y	y	y	y	n	y	y
1235	0.29553093915295000	266.2180965293950	2.5967836382868100	0.832393321852854	24.629133400645000	25.887978583662800	fork	mono	cooled	y	y	y	y	n	y	y	y
1236	1.8206173938892200	555.4465400164730	2.033942710604570	0.6765336206033370	8.399600257223790	28.62252659790830	german	mono	cooled	y	y	y	y	y	y	y	n
1237	2.4679524614380900	284.88319754493400	0.22262558157512200	0.7410182149706720	9.213636457387690	12.743303058225700	fork	colored	cooled	y	y	y	y	y	y	n	y
1238	4.486701987653890	297.20706937802800	0.9725558665765000	0.9033355600004270	16.08203506360260	18.873921367226900	german	mono	cooled	n	y	y	n	y	n	n	y
1239	8.24522383599293	286.656165612818	2.6098482106551400	0.636382788557811	10.152724217946100	19.957182504742900	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1240	5.192208640045980	448.94242190349600	1.9610012132102000	0.8063670991990830	10.221134280476600	24.12656765254100	fork	colored	cooled	y	y	y	y	y	y	y	y
1241	4.555164435346360	568.4575279612780	1.1611584550197900	0.839497913792697	14.794509659562900	19.663775654115300	theodolite	mono	cooled	y	y	n	y	y	y	y	y
1242	2.661000820011450	131.93661692334800	1.8141612617078100	0.8739852413114170	13.8391234639008	29.084875583137600	fork	mono	cooled	y	y	y	n	y	y	n	y
1243	1.3861112786853600	299.5350548361050	1.364659139405940	0.18961139900455700	18.027866657840200	19.468285070933500	fork	mono	cooled	y	n	y	y	y	y	y	y
1244	6.383814617174720	456.709369976346	2.9867494773340400	0.30285144242962400	8.53154920778369	18.58949578622010	german	colored	cooled	y	n	n	y	y	y	y	y
1245	2.9814694650283600	481.493839870897	0.7118509289833460	0.8673538342020310	10.604247994777100	34.92336074736100	fork	colored	cooled	y	y	y	y	n	y	y	y
1246	8.96276268572788	104.09277600306300	1.4876798425848600	0.3746721378035530	12.64391285936270	27.613140919041700	fork	mono	uncooled	n	y	n	y	y	y	y	y
1247	7.599826933982800	570.8696671394860	2.898839335674010	0.6299016386903120	22.973976212721200	16.82390818560200	fork	colored	cooled	y	y	y	y	y	y	y	y
1248	1.4751189264009900	303.1626110282140	1.4894843662349800	0.562895712109712	10.336748528617900	24.461254452415400	fork	mono	cooled	y	y	y	y	y	y	y	y
1249	3.759287798594620	207.05187749929300	2.568358609553130	0.3333834044202220	17.06294663819050	25.360804833785100	theodolite	mono	cooled	y	y	y	y	y	y	y	y
1250	1.653575911234170	157.43244901155000	1.5491449869482100	0.5549483043429940	19.8530836500046	28.6487083667991	fork	mono	cooled	y	y	y	n	y	y	y	y
1251	1.8056210177338800	122.98621862977700	1.9706975767451400	0.8411296590835230	19.119892279284000	15.70051702823460	theodolite	mono	cooled	n	y	y	y	n	y	y	y
1252	9.830715183984560	33.05163166251770	1.6527127367218200	0.8967177031288800	24.84101316768990	12.386257339207300	theodolite	mono	cooled	y	n	n	y	y	n	y	y
1253	3.254332690819300	378.33371604954100	1.472673544983290	0.5392808634713480	18.46837488608940	20.057917374663800	fork	mono	cooled	y	y	y	y	n	y	y	n
1254	0.9324046924867650	152.36106546214300	1.6501869879894000	0.8724152420683590	10.506764563166000	31.256632229355200	german	mono	cooled	y	y	n	y	n	y	y	n
1255	0.3618242004139980	103.48756584562500	0.11098716165761800	0.9886257838016360	11.799193311256100	13.269414176539500	german	mono	cooled	y	y	y	y	y	y	y	y
1256	8.31692478178922	217.71284489257100	2.794997101698070	0.8745716482130250	21.12961479927000	34.635137434821	fork	mono	cooled	y	n	y	y	y	y	y	y
1257	9.847498687519580	293.1553141114510	1.0270549255694100	0.19431381838202500	22.645631883415100	17.15186418824040	fork	mono	uncooled	y	y	y	y	y	y	n	y
1258	5.1240872397276500	244.22360026978900	1.9037756290425700	0.22459232423137500	20.66743304382940	20.298143825835800	fork	colored	cooled	y	y	n	y	y	y	y	n
1259	9.619794197365010	414.93145706299200	2.2471472764821700	0.7824332565305380	21.831086982941000	26.62510802788420	fork	mono	cooled	y	y	n	y	n	n	n	y
1260	6.106278273535170	226.14578898611400	0.6937373607870100	0.4429982904930700	17.076088691803700	26.608785648238500	fork	mono	cooled	y	y	y	y	y	n	y	n
1261	1.3230572560849000	148.47442475530200	0.775861524716765	0.9136007206063120	18.91702903904210	26.17688442619430	german	mono	cooled	n	y	y	y	y	n	n	y
1262	8.206537984523720	167.51841834383500	2.0177556822280700	0.7875512934898300	18.749544351003500	34.836624138711500	fork	colored	cooled	y	y	n	y	y	y	y	y
1263	9.560394386264830	340.2654102753680	0.20585227852547400	0.26662604147509900	21.890859957781200	30.53491354771640	german	mono	cooled	y	y	y	y	y	n	n	y
1264	2.9310201374172200	302.3019325505280	1.5495436314310800	0.8853300999812100	14.294196018710300	30.323889129168000	fork	colored	cooled	y	y	y	y	y	y	y	y
1265	5.455415765498250	541.6248001185680	2.0436506910223800	0.9417880099755150	22.61774275964580	23.237487983525100	fork	mono	cooled	y	y	y	y	y	y	y	y
1266	8.903803645854500	432.7842115562540	0.5748923331049550	0.41074474285765200	16.22177921414070	33.100425626169500	fork	mono	cooled	n	y	y	y	y	y	y	y
1267	7.820716678163240	493.3745049121650	0.9061427410137950	0.6077426509787840	23.81637975236750	20.405167630970400	theodolite	mono	uncooled	y	n	y	y	y	n	n	y
1268	1.8747366713798400	489.4043763106720	0.8114349602430380	0.523299302311865	9.58293852103849	31.800630486393500	theodolite	colored	cooled	y	y	y	y	n	y	n	y
1269	7.396442182513700	506.2574256515270	0.6041000135205490	0.9838911747374770	16.745857190578600	19.121082753998200	theodolite	colored	cooled	n	n	y	n	y	y	y	n
1270	1.2231295673146100	571.4259287015350	0.2292326351332080	0.4043577552078720	18.168177160571500	25.550541783740500	theodolite	mono	uncooled	y	y	n	y	y	y	y	y
1271	6.421991075220860	273.4586348687070	0.9755120206458820	0.7402590020577140	22.53832380581730	17.676071399377000	fork	colored	cooled	y	n	y	y	y	y	n	n
1272	8.385876655996040	563.1767934300840	1.4503918548308900	0.7750886550102160	17.83143178297180	14.525739041188000	german	mono	cooled	y	y	n	y	y	y	y	y
1273	8.563944433225080	536.6183910241260	2.260095950799250	0.5612471064531630	24.49877743775520	27.700092364195500	german	colored	cooled	y	y	y	y	y	y	y	n
1274	1.543071207337100	518.7276376367800	0.7873306044898910	0.7088659827955550	22.506736250169900	12.017807675341800	theodolite	mono	cooled	y	y	y	n	y	n	y	y
1275	4.013891705817440	127.72167917982500	1.2614547398811700	0.3941336691033680	19.738144000624300	20.518614806670600	theodolite	colored	cooled	n	y	y	y	y	y	n	y
1276	1.877418480758720	137.00157785982400	1.6586105455347100	0.3460726676553200	12.575133118627700	31.842510150925600	german	colored	cooled	y	y	y	y	y	y	n	y
1277	1.1030526926180200	362.3324677800180	2.6551114895840900	0.17355081208418100	24.30004385801960	14.450356245157800	fork	colored	cooled	n	y	n	n	n	n	y	n
1278	9.98279103104262	515.877485643023	0.4192613382929110	0.5049149426159110	15.23539699955270	29.191341128326500	german	mono	cooled	y	y	y	y	n	y	n	n
1279	6.782711087719100	478.68705762424100	1.5630173702370600	0.9547055596448720	23.56590288836510	13.48116169903740	german	mono	cooled	y	y	n	n	y	y	y	y
1280	2.264699455370650	265.4743877372210	2.3946136773828800	0.264770954143767	12.889790778693000	20.361079083785400	fork	mono	cooled	y	y	y	y	y	n	y	y
1281	2.4081147294633400	7.199295073684960	0.5334084524528470	0.30491621717834000	9.500304205738970	18.00866557278360	fork	mono	uncooled	y	y	y	y	y	n	y	y
1282	7.671028821968910	11.87367185903790	1.7985005243870500	0.4932228211618670	10.69272582938360	14.067925484667800	german	mono	uncooled	y	y	y	y	y	y	y	n
1283	1.5705332615245400	270.2853474734940	0.6701923064104490	0.33564918391526300	11.36310450913100	26.012190079056200	german	mono	cooled	y	n	y	y	y	y	y	y
1284	7.405412717888450	204.99573098803700	1.6563277695562900	0.8890598299543850	11.0194517531542	29.787306781507800	fork	mono	cooled	y	n	y	y	y	y	y	y
1285	7.172661102871910	75.7882031340528	0.2020927383803970	0.530202738576297	12.6008862383617	34.66590376706200	theodolite	colored	cooled	y	n	y	y	y	y	y	y
1286	7.477595763263620	31.422668590336300	2.2962590222054800	0.3987484287289150	20.053545820212500	27.925018955789500	fork	colored	cooled	y	n	y	y	y	y	y	y
1287	3.7079908161760700	502.9356675184750	2.1736426947453700	0.8932081075603680	17.627304752362200	14.752123744868400	fork	colored	cooled	y	y	y	y	y	y	y	y
1288	7.091080761080200	243.04416157856000	1.8574131886111300	0.722544073997423	8.832774778705840	28.0734552217986	german	colored	cooled	n	y	y	y	y	y	y	y
1289	5.45695635633798	297.38575548212500	0.1810528692825140	0.6788257146876530	13.862068641129900	13.71582938896040	fork	colored	cooled	y	n	y	y	y	y	y	y
1290	2.2663631624567600	336.57851091683800	0.7433216295304030	0.8282904442397200	18.337546838803500	32.84634271997850	theodolite	mono	uncooled	y	n	n	n	y	y	n	y
1291	9.868251427926130	384.31132487829600	0.2661759560602390	0.4412563092783330	9.525926207059120	18.123202011109200	german	mono	cooled	y	y	y	y	y	y	y	y
1292	7.856148202294000	274.18423763493400	0.7381840136119900	0.43802862849236800	11.898906579885700	25.53517632253490	german	colored	cooled	y	y	y	y	y	y	y	y
1293	5.306882564471170	437.07317531879600	1.8319161909908600	0.910097868974305	13.452933872432700	19.820164056434900	theodolite	mono	cooled	y	y	y	y	n	y	y	y
1294	3.234545852420490	233.78119927640800	1.6748493277333800	0.5933556616749600	24.23525867595810	16.06186638836430	fork	mono	cooled	y	y	y	y	y	n	y	y
1295	5.628719438112020	531.7018277007610	0.8642058865025910	0.9214793008982430	8.925221850623860	28.997687363726800	german	mono	cooled	y	y	y	y	y	y	y	y
1296	9.226518626519310	393.88266447927200	0.6461409646967110	0.4327733264099080	14.732663257760100	18.689135736874600	german	colored	cooled	y	n	y	y	n	y	y	y
1297	6.783131289552260	541.9030192401700	1.8481190456387400	0.5379321323187730	14.396451221502000	12.876163358975700	theodolite	mono	cooled	y	y	n	y	y	y	y	y
1298	6.957669932703460	436.77186454239300	0.954291963858726	0.5689485223769070	23.035339307053000	16.807269496582900	fork	mono	cooled	y	y	y	y	n	y	y	y
1299	6.425857633262320	565.263881490235	2.4035316414838000	0.8441178928894130	20.190991189977800	22.179481413968300	fork	mono	cooled	y	y	y	y	y	n	y	y
1300	7.330615218835420	461.07828931494800	2.556483147672030	0.7165568468170520	11.035425403759200	12.511354260520300	fork	mono	cooled	y	y	y	y	y	n	y	y
1301	4.727517977999410	379.70842919060600	2.553810284562870	0.7914555639031580	14.246011960556100	21.159647269112400	german	mono	cooled	y	y	n	n	y	n	y	y
1302	5.176676763214330	64.72992541290110	2.332391696187980	0.37096352946394400	16.812755317915500	28.561091493918400	fork	mono	cooled	y	y	y	y	y	y	n	y
1303	5.112604954923620	211.59000285979800	0.2896925665830540	0.7612152752385530	8.685848670233670	23.364628796326500	fork	colored	cooled	y	y	y	n	y	y	y	y
1304	8.036527798336440	249.5489208354600	0.9698146163024640	0.11316997928014200	18.27996408133370	34.66760841778930	theodolite	mono	cooled	y	y	y	n	n	y	y	y
1305	2.268269916950540	34.11846815548850	2.404927181410110	0.7953660875808780	15.928860247204500	34.440126883359800	theodolite	colored	cooled	y	n	y	y	y	n	y	y
1306	3.1542925603929800	109.61983605258400	1.1900318859066300	0.9637111413847320	10.033217108423500	33.99710137717750	theodolite	mono	cooled	n	y	y	y	y	y	y	y
1307	6.780673099912550	334.0898029374870	0.42407748533268100	0.8324626760954150	16.6343113150522	31.09869993653680	fork	mono	cooled	y	y	y	y	y	y	n	n
1308	8.25147336826841	63.983633864170600	0.109238178065829	0.10154730217550400	17.31518628187070	34.0339750219631	german	mono	cooled	y	n	y	y	y	y	y	y
1309	0.15381912478355200	15.940972567954800	1.853238473826770	0.2428798532471680	18.182724619928400	19.80281462461260	german	colored	cooled	y	n	n	y	y	y	y	y
1310	7.5795383963481800	464.79550390241600	2.0764859877671400	0.27096630307400000	20.006097616795800	18.60618512554450	fork	mono	cooled	y	y	y	n	y	y	y	y
1311	1.6670472796947500	137.23588491695600	2.9644301646473000	0.19103902192249400	15.78510261178440	20.314700948094500	fork	mono	cooled	y	y	y	n	n	n	n	y
1312	2.7789581883579400	218.80884920339700	0.2175947414262760	0.5295479192713960	13.952560934300400	21.168318936912300	fork	mono	cooled	y	y	y	y	y	n	y	n
1313	7.437232865674920	504.6635889078750	1.7261434589444200	0.2699788230384250	13.809990665513000	28.561738314691500	fork	colored	cooled	y	y	y	y	y	y	n	n
1314	9.49343964140905	199.53620890891000	1.4690923756876200	0.5294682603335910	18.419680874165600	26.56365691721810	german	mono	cooled	n	y	n	n	n	n	y	y
1315	3.5286162711984400	539.2989535852740	1.7529796477706200	0.736571994613276	12.834105365029300	32.568162866248800	fork	mono	cooled	n	n	n	y	y	y	y	y
1316	0.9070249221388770	511.05789005701300	1.9422565807058200	0.7612694994083850	19.745418735447000	14.363653776023900	fork	colored	cooled	y	n	y	y	y	y	y	y
1317	0.6349215368349210	422.4222409864620	1.7393888055694200	0.5040134588210650	19.057532674893600	28.79008873595980	fork	colored	cooled	y	y	y	y	y	y	y	y
1318	4.047169699653620	95.80615118365670	2.4151522343117500	0.7741128954057030	17.80211692601230	20.224145457850400	german	mono	cooled	y	y	y	y	n	y	y	y
1319	7.214553523907440	247.08676355806300	0.7428308204424940	0.459252818181919	11.331812183776300	23.713321992967900	fork	mono	cooled	y	y	y	n	y	y	n	y
1320	5.733462532556370	119.9993874988210	0.26455160255944500	0.2582268042292040	9.654852006915710	29.897149198781800	theodolite	mono	cooled	y	y	y	y	y	n	y	y
1321	4.942725634935630	599.472062540731	2.053589664043280	0.99532078658939	15.19900828804420	19.87229831596350	fork	mono	cooled	y	y	y	n	y	y	y	n
1322	7.746088039113550	533.4481323340310	1.511965664890540	0.11785334509012000	22.234910996713200	29.67767268336530	german	colored	cooled	y	y	y	y	n	y	n	y
